id,rarity,slot,name,skills
239,10,4,Gobbler/Expert Jewel 4,"[{'id': 123, 'level': 1, 'modifiers': {'affinity': 5}, 'description': 'Affinity +5%', 'skill': 39, 'skillName': 'Critical Eye'}, {'id': 235, 'level': 1, 'modifiers': {}, 'description': 'Slightly increases item use speed.', 'skill': 75, 'skillName': 'Speed Eating'}]"
240,10,4,Grinder/Expert Jewel 4,"[{'id': 123, 'level': 1, 'modifiers': {'affinity': 5}, 'description': 'Affinity +5%', 'skill': 39, 'skillName': 'Critical Eye'}, {'id': 238, 'level': 1, 'modifiers': {}, 'description': 'Removes one cycle from the sharpening process.', 'skill': 76, 'skillName': 'Speed Sharpening'}]"
241,10,4,Bomber/Expert Jewel 4,"[{'id': 123, 'level': 1, 'modifiers': {'affinity': 5}, 'description': 'Affinity +5%', 'skill': 39, 'skillName': 'Critical Eye'}, {'id': 241, 'level': 1, 'modifiers': {}, 'description': 'Explosive power +10%', 'skill': 77, 'skillName': 'Bombardier'}]"
242,10,4,Fungiform/Expert Jewel 4,"[{'id': 123, 'level': 1, 'modifiers': {'affinity': 5}, 'description': 'Affinity +5%', 'skill': 39, 'skillName': 'Critical Eye'}, {'id': 244, 'level': 1, 'modifiers': {}, 'description': 'Lets you digest blue mushrooms and toadstools.', 'skill': 78, 'skillName': 'Mushroomancer'}]"
243,9,4,Slider/Expert Jewel 4,"[{'id': 123, 'level': 1, 'modifiers': {'affinity': 5}, 'description': 'Affinity +5%', 'skill': 39, 'skillName': 'Critical Eye'}, {'id': 304, 'level': 1, 'modifiers': {'affinity': 30}, 'description': '+30% Affinity for 15 seconds after sliding.', 'skill': 107, 'skillName': 'Affinity Sliding'}]"
244,9,4,Guardian/Expert Jewel 4,"[{'id': 123, 'level': 1, 'modifiers': {'affinity': 5}, 'description': 'Affinity +5%', 'skill': 39, 'skillName': 'Critical Eye'}, {'id': 338, 'level': 1, 'modifiers': {}, 'description': 'While active, increases attack power by 5%.', 'skill': 138, 'skillName': 'Offensive Guard'}]"
245,11,4,Drain/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 156, 'level': 1, 'modifiers': {}, 'description': 'Exhaust power +20%', 'skill': 48, 'skillName': 'Stamina Thief'}]"
246,10,4,Fortitude/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 179, 'level': 1, 'modifiers': {}, 'description': 'Increases attack by 10% and defense by 15% with each use.', 'skill': 55, 'skillName': 'Fortify'}]"
247,10,4,Crisis/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 185, 'level': 1, 'modifiers': {}, 'description': 'While active, greatly improves evasion invulnerability time and reduces stamina depletion.', 'skill': 57, 'skillName': 'Resuscitate'}]"
248,11,4,Ironwall/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 218, 'level': 1, 'modifiers': {}, 'description': 'Very slightly decreases the impact of attacks.', 'skill': 70, 'skillName': 'Guard'}]"
249,11,4,Friendship/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 226, 'level': 1, 'modifiers': {}, 'description': 'Items affect nearby allies with 33% of their efficacy.', 'skill': 72, 'skillName': 'Wide-Range'}]"
250,10,4,Satiated/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 234, 'level': 1, 'modifiers': {}, 'description': 'Activates 25% of the time.', 'skill': 74, 'skillName': 'Free Meal'}]"
251,10,4,Stonethrower/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 270, 'level': 1, 'modifiers': {}, 'description': 'Increases the loading capacity for slinger ammo collected from the ground or plants.', 'skill': 89, 'skillName': 'Slinger Capacity'}]"
252,11,4,Resistor/Release Jewel 4,"[{'id': 77, 'level': 1, 'modifiers': {}, 'description': 'Reduces the duration of all elemental blights by 50%.', 'skill': 25, 'skillName': 'Blight Resistance'}, {'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}]"
253,11,4,Flight/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 160, 'level': 1, 'modifiers': {}, 'description': 'Jumping attack power +30%', 'skill': 50, 'skillName': 'Airborne'}]"
254,11,4,Sprinter/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 195, 'level': 1, 'modifiers': {}, 'description': 'Reduces continuous stamina depletion by 15%.', 'skill': 63, 'skillName': 'Marathon Runner'}]"
255,11,4,Refresh/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 204, 'level': 1, 'modifiers': {}, 'description': 'Stamina recovery speed +10%', 'skill': 66, 'skillName': 'Stamina Surge'}]"
256,11,4,Jumping/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 215, 'level': 1, 'modifiers': {}, 'description': 'Slightly extends evasion distance.', 'skill': 69, 'skillName': 'Evade Extender'}]"
257,11,4,Sheath/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 223, 'level': 1, 'modifiers': {}, 'description': 'Slightly increases sheathing speed.', 'skill': 71, 'skillName': 'Quick Sheath'}]"
258,11,4,Gobbler/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 235, 'level': 1, 'modifiers': {}, 'description': 'Slightly increases item use speed.', 'skill': 75, 'skillName': 'Speed Eating'}]"
259,11,4,Grinder/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 238, 'level': 1, 'modifiers': {}, 'description': 'Removes one cycle from the sharpening process.', 'skill': 76, 'skillName': 'Speed Sharpening'}]"
260,11,4,Bomber/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 241, 'level': 1, 'modifiers': {}, 'description': 'Explosive power +10%', 'skill': 77, 'skillName': 'Bombardier'}]"
261,11,4,Fungiform/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 244, 'level': 1, 'modifiers': {}, 'description': 'Lets you digest blue mushrooms and toadstools.', 'skill': 78, 'skillName': 'Mushroomancer'}]"
262,10,4,Slider/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 304, 'level': 1, 'modifiers': {'affinity': 30}, 'description': '+30% Affinity for 15 seconds after sliding.', 'skill': 107, 'skillName': 'Affinity Sliding'}]"
263,10,4,Guardian/Release Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 338, 'level': 1, 'modifiers': {}, 'description': 'While active, increases attack power by 5%.', 'skill': 138, 'skillName': 'Offensive Guard'}]"
264,11,4,Drain/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 156, 'level': 1, 'modifiers': {}, 'description': 'Exhaust power +20%', 'skill': 48, 'skillName': 'Stamina Thief'}]"
265,10,4,Fortitude/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 179, 'level': 1, 'modifiers': {}, 'description': 'Increases attack by 10% and defense by 15% with each use.', 'skill': 55, 'skillName': 'Fortify'}]"
266,10,4,Crisis/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 185, 'level': 1, 'modifiers': {}, 'description': 'While active, greatly improves evasion invulnerability time and reduces stamina depletion.', 'skill': 57, 'skillName': 'Resuscitate'}]"
267,11,4,Ironwall/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 218, 'level': 1, 'modifiers': {}, 'description': 'Very slightly decreases the impact of attacks.', 'skill': 70, 'skillName': 'Guard'}]"
268,11,4,Friendship/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 226, 'level': 1, 'modifiers': {}, 'description': 'Items affect nearby allies with 33% of their efficacy.', 'skill': 72, 'skillName': 'Wide-Range'}]"
269,10,4,Satiated/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 234, 'level': 1, 'modifiers': {}, 'description': 'Activates 25% of the time.', 'skill': 74, 'skillName': 'Free Meal'}]"
270,10,4,Stonethrower/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 270, 'level': 1, 'modifiers': {}, 'description': 'Increases the loading capacity for slinger ammo collected from the ground or plants.', 'skill': 89, 'skillName': 'Slinger Capacity'}]"
271,11,4,Resistor/Handicraft Jewel 4,"[{'id': 77, 'level': 1, 'modifiers': {}, 'description': 'Reduces the duration of all elemental blights by 50%.', 'skill': 25, 'skillName': 'Blight Resistance'}, {'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}]"
272,11,4,Flight/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 160, 'level': 1, 'modifiers': {}, 'description': 'Jumping attack power +30%', 'skill': 50, 'skillName': 'Airborne'}]"
273,11,4,Sprinter/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 195, 'level': 1, 'modifiers': {}, 'description': 'Reduces continuous stamina depletion by 15%.', 'skill': 63, 'skillName': 'Marathon Runner'}]"
274,11,4,Refresh/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 204, 'level': 1, 'modifiers': {}, 'description': 'Stamina recovery speed +10%', 'skill': 66, 'skillName': 'Stamina Surge'}]"
275,11,4,Jumping/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 215, 'level': 1, 'modifiers': {}, 'description': 'Slightly extends evasion distance.', 'skill': 69, 'skillName': 'Evade Extender'}]"
276,11,4,Sheath/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 223, 'level': 1, 'modifiers': {}, 'description': 'Slightly increases sheathing speed.', 'skill': 71, 'skillName': 'Quick Sheath'}]"
277,11,4,Gobbler/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 235, 'level': 1, 'modifiers': {}, 'description': 'Slightly increases item use speed.', 'skill': 75, 'skillName': 'Speed Eating'}]"
278,11,4,Grinder/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 238, 'level': 1, 'modifiers': {}, 'description': 'Removes one cycle from the sharpening process.', 'skill': 76, 'skillName': 'Speed Sharpening'}]"
279,11,4,Bomber/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 241, 'level': 1, 'modifiers': {}, 'description': 'Explosive power +10%', 'skill': 77, 'skillName': 'Bombardier'}]"
280,11,4,Fungiform/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 244, 'level': 1, 'modifiers': {}, 'description': 'Lets you digest blue mushrooms and toadstools.', 'skill': 78, 'skillName': 'Mushroomancer'}]"
281,10,4,Slider/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 304, 'level': 1, 'modifiers': {'affinity': 30}, 'description': '+30% Affinity for 15 seconds after sliding.', 'skill': 107, 'skillName': 'Affinity Sliding'}]"
282,10,4,Guardian/Handicraft Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 338, 'level': 1, 'modifiers': {}, 'description': 'While active, increases attack power by 5%.', 'skill': 138, 'skillName': 'Offensive Guard'}]"
283,10,4,Footing/Protection Jewel 4,"[{'id': 33, 'level': 1, 'modifiers': {}, 'description': 'Nullifies minor ground tremors.', 'skill': 11, 'skillName': 'Tremor Resistance'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
284,10,4,Charger/Protection Jewel 4,"[{'id': 136, 'level': 1, 'modifiers': {}, 'description': 'Increases gauge fill rate by 5% and reduces charge times by 5%.', 'skill': 42, 'skillName': 'Focus'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
285,10,4,Enhancer/Protection Jewel 4,"[{'id': 139, 'level': 1, 'modifiers': {}, 'description': 'Bonus duration +10%', 'skill': 43, 'skillName': 'Power Prolonger'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
286,10,4,Destroyer/Protection Jewel 4,"[{'id': 150, 'level': 1, 'modifiers': {}, 'description': 'Part damage +10%', 'skill': 46, 'skillName': 'Partbreaker'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
287,10,4,KO/Protection Jewel 4,"[{'id': 153, 'level': 1, 'modifiers': {}, 'description': 'Stun power +20%', 'skill': 47, 'skillName': 'Slugger'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
288,10,4,Potential/Protection Jewel 4,"[{'id': 174, 'level': 1, 'modifiers': {}, 'description': 'While active, increases defense by 50 points', 'skill': 54, 'skillName': 'Heroics'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
289,10,4,Wind Resist/Protection Jewel 4,"[{'id': 28, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of minor wind pressure.', 'skill': 10, 'skillName': 'Windproof'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
290,10,4,Draw/Protection Jewel 4,"[{'id': 147, 'level': 1, 'modifiers': {}, 'description': 'Draw attack affinity +30%', 'skill': 45, 'skillName': 'Critical Draw'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
291,10,4,Throttle/Protection Jewel 4,"[{'id': 161, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10% and reduces stamina depletion by 30%.', 'skill': 51, 'skillName': 'Latent Power'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
292,10,4,Challenger/Protection Jewel 4,"[{'id': 166, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +4 and increases affinity by 5%.', 'skill': 52, 'skillName': 'Agitator'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
293,10,4,Flawless/Protection Jewel 4,"[{'id': 171, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 53, 'skillName': 'Peak Performance'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
294,10,4,Furor/Protection Jewel 4,"[{'id': 180, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 56, 'skillName': 'Resentment'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
295,10,4,Mighty/Protection Jewel 4,"[{'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}, {'id': 267, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10%.', 'skill': 88, 'skillName': 'Maximum Might'}]"
296,10,4,Brace/Protection Jewel 4,"[{'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}, {'id': 276, 'level': 1, 'modifiers': {}, 'description': 'Prevents knockbacks.', 'skill': 91, 'skillName': 'Flinch Free'}]"
297,11,4,Phoenix/Protection Jewel 4,"[{'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}, {'id': 356, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +12, element attack power +30, and status buildup + 5%.', 'skill': 146, 'skillName': 'Coalescence'}]"
298,11,4,Earplug/Protection Jewel 4,"[{'id': 23, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of weak monster roars.', 'skill': 9, 'skillName': 'Earplugs'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
299,11,4,Critical/Protection Jewel 4,"[{'id': 130, 'level': 1, 'modifiers': {}, 'description': 'Increases damage dealt by critical hits by 30%.', 'skill': 40, 'skillName': 'Critical Boost'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
300,11,4,Tenderizer/Protection Jewel 4,"[{'id': 133, 'level': 1, 'modifiers': {}, 'description': 'Attacks that hit weak spots have 10% increased affinity, with an extra 5% on wounded parts.', 'skill': 41, 'skillName': 'Weakness Exploit'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
301,11,4,Handicraft/Protection Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
302,10,4,Release/Protection Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 252, 'level': 1, 'modifiers': {}, 'description': 'While active, reduces damage taken by 15%.', 'skill': 84, 'skillName': 'Divine Blessing'}]"
303,10,4,Footing/Medicine Jewel 4,"[{'id': 33, 'level': 1, 'modifiers': {}, 'description': 'Nullifies minor ground tremors.', 'skill': 11, 'skillName': 'Tremor Resistance'}, {'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}]"
304,10,4,Charger/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 136, 'level': 1, 'modifiers': {}, 'description': 'Increases gauge fill rate by 5% and reduces charge times by 5%.', 'skill': 42, 'skillName': 'Focus'}]"
305,10,4,Enhancer/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 139, 'level': 1, 'modifiers': {}, 'description': 'Bonus duration +10%', 'skill': 43, 'skillName': 'Power Prolonger'}]"
306,10,4,Destroyer/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 150, 'level': 1, 'modifiers': {}, 'description': 'Part damage +10%', 'skill': 46, 'skillName': 'Partbreaker'}]"
307,10,4,KO/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 153, 'level': 1, 'modifiers': {}, 'description': 'Stun power +20%', 'skill': 47, 'skillName': 'Slugger'}]"
308,10,4,Potential/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 174, 'level': 1, 'modifiers': {}, 'description': 'While active, increases defense by 50 points', 'skill': 54, 'skillName': 'Heroics'}]"
309,10,4,Wind Resist/Medicine Jewel 4,"[{'id': 28, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of minor wind pressure.', 'skill': 10, 'skillName': 'Windproof'}, {'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}]"
310,10,4,Draw/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 147, 'level': 1, 'modifiers': {}, 'description': 'Draw attack affinity +30%', 'skill': 45, 'skillName': 'Critical Draw'}]"
311,10,4,Throttle/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 161, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10% and reduces stamina depletion by 30%.', 'skill': 51, 'skillName': 'Latent Power'}]"
312,10,4,Challenger/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 166, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +4 and increases affinity by 5%.', 'skill': 52, 'skillName': 'Agitator'}]"
313,10,4,Flawless/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 171, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 53, 'skillName': 'Peak Performance'}]"
314,10,4,Furor/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 180, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 56, 'skillName': 'Resentment'}]"
315,10,4,Mighty/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 267, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10%.', 'skill': 88, 'skillName': 'Maximum Might'}]"
316,10,4,Brace/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 276, 'level': 1, 'modifiers': {}, 'description': 'Prevents knockbacks.', 'skill': 91, 'skillName': 'Flinch Free'}]"
317,11,4,Phoenix/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 356, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +12, element attack power +30, and status buildup + 5%.', 'skill': 146, 'skillName': 'Coalescence'}]"
318,11,4,Earplug/Medicine Jewel 4,"[{'id': 23, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of weak monster roars.', 'skill': 9, 'skillName': 'Earplugs'}, {'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}]"
319,11,4,Critical/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 130, 'level': 1, 'modifiers': {}, 'description': 'Increases damage dealt by critical hits by 30%.', 'skill': 40, 'skillName': 'Critical Boost'}]"
